t,frame,offset,heading,steer_cmd,servo_target_deg,servo_actual_deg,throttle,rows_found,lane_width_px,lines_visible
58.5094,959,-0.24671,0.52725,-0.39143,88.70,88.00,0.1089,8,77.86,1
58.5700,960,-0.24511,0.48175,-0.37535,88.14,88.00,0.1106,8,77.95,1
58.6285,961,-0.24351,0.45228,-0.36367,87.73,87.00,0.1118,8,77.98,1
58.6894,962,-0.24372,0.42304,-0.36113,87.64,87.00,0.1121,9,77.94,1
58.7475,963,-0.23959,0.39318,-0.34431,87.05,87.00,0.1138,8,78.02,1
58.8040,964,-0.23757,0.37042,-0.33855,86.85,86.00,0.1145,8,78.07,1
58.8604,965,-0.23545,0.37008,-0.33347,86.67,86.00,0.1150,8,78.05,1
58.9152,966,-0.23465,0.36921,-0.33386,86.69,86.00,0.1149,8,78.07,1
58.9724,967,-0.23967,0.45934,-0.35469,87.41,87.00,0.1128,8,78.33,1
59.0325,968,-0.23880,0.43822,-0.35000,87.25,87.00,0.1132,8,78.40,1
59.0864,969,-0.24313,0.49438,-0.36487,87.77,87.00,0.1117,8,78.86,1
59.1401,970,-0.24158,0.49757,-0.35602,87.46,87.00,0.1126,8,78.69,1
59.1965,971,-0.24522,0.52155,-0.36750,87.86,87.00,0.1114,8,79.13,1
59.2520,972,-0.24859,0.58476,-0.37573,88.15,88.00,0.1105,8,79.21,1
59.3095,973,-0.24551,0.54079,-0.35959,87.59,87.00,0.1122,8,79.07,1
59.3729,974,-0.24626,0.61167,-0.36055,87.62,87.00,0.1121,7,79.50,1
59.4285,975,-0.25192,0.60676,-0.37882,88.26,88.00,0.1102,9,79.52,1
59.4876,976,-0.25297,0.59994,-0.37708,88.20,88.00,0.1104,8,79.80,1
59.5461,977,-0.24949,0.52529,-0.36026,87.61,87.00,0.1122,8,79.65,1
59.6042,978,-0.25143,0.53212,-0.36631,87.82,87.00,0.1115,8,79.92,1
59.6631,979,-0.25188,0.53826,-0.36586,87.80,87.00,0.1116,8,80.16,1
59.7185,980,-0.25277,0.48507,-0.36730,87.86,87.00,0.1114,9,80.04,1
59.7753,981,-0.25074,0.47610,-0.35824,87.54,87.00,0.1124,9,79.80,1
59.8319,982,-0.24624,0.45675,-0.34248,86.99,86.00,0.1140,8,79.60,1
59.8870,983,-0.24339,0.42778,-0.33570,86.75,86.00,0.1148,8,79.49,1
59.9415,984,-0.24200,0.40709,-0.33516,86.73,86.00,0.1148,8,79.39,1
59.9949,985,-0.24154,0.40201,-0.33775,86.82,86.00,0.1145,8,79.33,1
60.0550,986,-0.24019,0.40099,-0.33680,86.79,86.00,0.1146,8,79.21,1
60.1093,987,-0.23824,0.41454,-0.33330,86.67,86.00,0.1150,8,79.07,1
60.1704,988,-0.23988,0.49132,-0.34339,87.02,87.00,0.1139,8,79.21,1
60.2285,989,-0.23825,0.49403,-0.33932,86.88,86.00,0.1144,8,79.05,1
60.2849,990,-0.23997,0.46592,-0.34773,87.17,87.00,0.1135,8,79.02,1
60.3422,991,-0.24382,0.49558,-0.36175,87.66,87.00,0.1120,8,79.35,1
60.3966,992,-0.24666,0.55547,-0.36937,87.93,87.00,0.1112,8,79.39,1
60.4498,993,-0.25092,0.56951,-0.38076,88.33,88.00,0.1100,8,79.72,1
60.5045,994,-0.24607,0.53374,-0.35760,87.52,87.00,0.1125,8,79.51,1
60.5575,995,-0.24401,0.48007,-0.34950,87.23,87.00,0.1133,8,79.51,1
60.6125,996,-0.24215,0.45207,-0.34376,87.03,87.00,0.1139,8,79.40,1
60.6672,997,-0.24470,0.41861,-0.35490,87.42,87.00,0.1127,9,79.38,1
60.7270,998,-0.24204,0.41425,-0.34503,87.08,87.00,0.1138,8,79.24,1
60.7819,999,-0.24123,0.40640,-0.34383,87.03,87.00,0.1139,8,79.14,1
60.8361,1000,-0.23866,0.38350,-0.33649,86.78,86.00,0.1147,8,79.08,1
60.8903,1001,-0.24214,0.38741,-0.35195,87.32,87.00,0.1130,9,79.00,1
60.9566,1002,-0.24465,0.39327,-0.36056,87.62,87.00,0.1121,9,78.90,1
61.0112,1003,-0.23731,0.31636,-0.33296,86.65,86.00,0.1150,8,79.24,1
61.0649,1004,-0.23721,0.35401,-0.33629,86.77,86.00,0.1147,8,79.07,1
61.1175,1005,-0.24266,0.42626,-0.35839,87.54,87.00,0.1124,8,79.43,1
61.1713,1006,-0.24605,0.43185,-0.36871,87.90,87.00,0.1113,9,79.36,1
61.2268,1007,-0.24794,0.55306,-0.37157,88.00,88.00,0.1110,7,79.72,1
61.2826,1008,-0.25311,0.54533,-0.38583,88.50,88.00,0.1095,9,79.95,1
61.3425,1009,-0.25256,0.66868,-0.37647,88.18,88.00,0.1105,7,80.18,1
61.4081,1010,-0.26642,0.78056,-0.41973,89.69,89.00,0.1059,8,80.46,1
61.4700,1011,-0.26143,0.83081,-0.38847,88.60,88.00,0.1092,7,80.57,1
61.5340,1012,-0.25933,0.82056,-0.37500,88.13,88.00,0.1106,8,80.71,1
61.5976,1013,-0.26449,0.92697,-0.39007,88.65,88.00,0.1090,7,81.12,1
61.6657,1014,-0.25168,0.95751,-0.33986,86.90,86.00,0.1143,7,80.81,1
61.7441,1015,-0.24896,1.01121,-0.33774,86.82,86.00,0.1145,7,80.73,1
61.8126,1016,-0.25080,0.90510,-0.34993,87.25,87.00,0.1133,8,80.78,1
61.8792,1017,-0.25035,0.84106,-0.35110,87.29,87.00,0.1131,7,80.95,1
61.9470,1018,-0.24909,0.79094,-0.34907,87.22,87.00,0.1133,7,81.08,1
62.0144,1019,-0.25111,0.79759,-0.35849,87.55,87.00,0.1124,7,81.12,1
62.0815,1020,-0.25608,0.70029,-0.37556,88.14,88.00,0.1106,8,81.31,1
62.1472,1021,-0.25795,0.66173,-0.37818,88.24,88.00,0.1103,8,81.33,1
62.2151,1022,-0.26151,0.57569,-0.38610,88.51,88.00,0.1095,9,81.43,1
62.2793,1023,-0.26445,0.54633,-0.39068,88.67,88.00,0.1090,9,81.51,1
62.3478,1024,-0.24733,0.43057,-0.32573,86.40,86.00,0.1158,8,81.36,1
62.4117,1025,-0.25559,0.65909,-0.36294,87.70,87.00,0.1119,7,81.66,1
62.4735,1026,-0.25483,0.58495,-0.36028,87.61,87.00,0.1122,9,81.47,1
62.5349,1027,-0.25386,0.69550,-0.35745,87.51,87.00,0.1125,7,81.50,1
62.5951,1028,-0.25526,0.59754,-0.36342,87.72,87.00,0.1118,9,81.13,1
62.6567,1029,-0.24851,0.56423,-0.33968,86.89,86.00,0.1143,8,80.71,1
62.7173,1030,-0.24357,0.63095,-0.32740,86.46,86.00,0.1156,7,80.74,1
62.7816,1031,-0.24479,0.72041,-0.33931,86.88,86.00,0.1144,7,80.82,1
62.8430,1032,-0.25451,0.86409,-0.37713,88.20,88.00,0.1104,7,81.22,1
62.9034,1033,-0.25546,0.87541,-0.37607,88.16,88.00,0.1105,7,81.34,1
62.9670,1034,-0.24671,0.89005,-0.34168,86.96,86.00,0.1141,7,80.64,1
63.0290,1035,-0.24477,0.72565,-0.33892,86.86,86.00,0.1144,8,80.48,1
63.0921,1036,-0.24160,0.67639,-0.33233,86.63,86.00,0.1151,8,79.88,1
63.1521,1037,-0.23566,0.50489,-0.31701,86.10,86.00,0.1167,8,79.97,1
63.2116,1038,-0.24053,0.52382,-0.34206,86.97,86.00,0.1141,8,80.07,1
63.2752,1039,-0.23968,0.47640,-0.34149,86.95,86.00,0.1141,8,79.88,1
63.3336,1040,-0.23772,0.52662,-0.33679,86.79,86.00,0.1146,8,79.30,1
63.3944,1041,-0.23770,0.56537,-0.33984,86.89,86.00,0.1143,8,79.27,1
63.4575,1042,-0.24640,0.51930,-0.37239,88.03,88.00,0.1109,9,79.24,1
63.5233,1043,-0.24830,0.55649,-0.37354,88.07,88.00,0.1108,8,79.42,1
63.5907,1044,-0.24763,0.62450,-0.36591,87.81,87.00,0.1116,8,79.45,1
63.6678,1045,-0.24773,0.53330,-0.36268,87.69,87.00,0.1119,9,79.40,1
63.7365,1046,-0.24359,0.61781,-0.34670,87.13,87.00,0.1136,7,79.83,1
63.8038,1047,-0.24555,0.63525,-0.35509,87.43,87.00,0.1127,8,79.75,1
63.8756,1048,-0.24243,0.69255,-0.34428,87.05,87.00,0.1139,7,79.87,1
63.9429,1049,-0.23857,0.69723,-0.33342,86.67,86.00,0.1150,8,79.59,1
64.0138,1050,-0.22430,0.58122,-0.28993,85.15,85.00,0.1196,8,78.98,1
64.0884,1051,-0.23766,0.42409,-0.35063,87.27,87.00,0.1132,7,78.98,1
64.1561,1052,-0.28963,0.21485,-0.52472,93.37,93.00,0.0949,7,79.58,1
64.2276,1053,-0.19682,-0.43109,-0.16825,80.89,85.00,0.1323,14,77.48,1
64.3006,1054,0.00000,-0.43681,0.48275,67.76,77.00,0.0993,23,77.67,1
64.3719,1055,0.17062,-0.27231,0.82033,62.69,69.00,0.0639,19,75.10,1
64.4510,1056,0.26722,-0.20665,0.85945,62.11,62.00,0.0598,20,72.43,1
64.5188,1057,0.29686,-0.10270,0.73220,64.02,64.00,0.0731,17,69.65,1
64.5873,1058,0.26031,-0.10004,0.42685,68.60,68.00,0.1052,22,67.61,1
64.6662,1059,0.17742,-0.05296,0.03884,74.42,74.00,0.1459,23,66.02,1
64.7442,1060,0.05787,0.08382,-0.35739,87.51,82.00,0.1125,22,65.34,1
64.8164,1061,0.00000,0.27389,-0.46256,91.19,90.00,0.1014,23,64.52,1
64.8906,1062,-0.05845,0.17842,-0.53411,93.69,93.00,0.0939,24,64.86,1
64.9604,1063,-0.08286,0.09111,-0.49969,92.49,92.00,0.0975,24,65.18,1
65.0319,1064,-0.03887,-0.14519,-0.24994,83.75,84.00,0.1238,21,65.54,1
65.1102,1065,0.00000,-0.39418,-0.10141,78.55,78.00,0.1394,22,66.11,1
65.1779,1066,0.00000,-0.25356,-0.06067,77.12,77.00,0.1436,21,65.32,1
65.2449,1067,0.00000,-0.08851,-0.09132,78.20,78.00,0.1404,17,64.47,1
65.3165,1068,-0.02264,0.12079,-0.19201,81.72,81.00,0.1298,20,65.15,1
65.3810,1069,-0.09269,0.49399,-0.41556,89.54,89.00,0.1064,12,66.44,1
65.4521,1070,-0.08520,0.83014,-0.32104,86.24,86.00,0.1163,7,65.79,1
65.5192,1071,-0.08090,1.02578,-0.26910,84.42,84.00,0.1217,8,68.21,1
65.5923,1072,-0.05541,1.13256,-0.15853,80.55,80.00,0.1334,9,68.21,1
65.6589,1073,0.00000,1.15989,0.01275,74.81,74.00,0.1487,9,68.52,1
65.7262,1074,-0.02167,1.15256,-0.09128,78.19,78.00,0.1404,12,69.17,1
65.7984,1075,-0.02685,1.09222,-0.12725,79.45,79.00,0.1366,13,69.46,1
65.8778,1076,0.00000,0.94344,-0.05486,76.92,76.00,0.1442,12,69.28,1
65.9508,1077,0.02777,0.96045,0.02453,74.63,74.00,0.1474,11,68.92,1
66.0218,1078,0.00000,0.97525,-0.15751,80.51,80.00,0.1335,15,68.66,1
66.0912,1079,-0.05305,0.98655,-0.27740,84.71,84.00,0.1209,15,68.44,1
66.1625,1080,-0.03186,0.99450,-0.17252,81.04,81.00,0.1319,13,68.71,1
66.2417,1081,-0.05629,0.99976,-0.24946,83.73,83.00,0.1238,15,68.54,1
66.3139,1082,-0.07232,1.00222,-0.28142,84.85,84.00,0.1205,15,68.30,1
66.3799,1083,-0.10218,1.00306,-0.35739,87.51,87.00,0.1125,16,68.10,1
66.4502,1084,-0.13324,1.00313,-0.42167,89.76,89.00,0.1057,17,68.13,1
66.5125,1085,-0.15155,1.00265,-0.43821,90.34,90.00,0.1040,17,67.92,1
66.5745,1086,-0.08812,0.88891,-0.17283,81.05,82.00,0.1319,13,67.43,1
66.6419,1087,-0.02217,0.92160,0.03966,74.41,74.00,0.1458,12,67.17,1
66.7101,1088,0.00000,0.95115,0.07195,73.92,73.00,0.1424,13,67.48,1
66.7827,1089,0.00000,0.87322,-0.00062,75.02,75.00,0.1499,14,67.35,1
66.8646,1090,-0.03027,0.92329,-0.17439,81.10,81.00,0.1317,15,67.33,1
66.9335,1091,-0.03972,0.96064,-0.20491,82.17,82.00,0.1285,14,67.52,1
67.0006,1092,-0.06538,0.98529,-0.28290,84.90,84.00,0.1203,15,67.52,1
67.0650,1093,-0.06141,1.00001,-0.24471,83.56,83.00,0.1243,14,67.43,1
67.1336,1094,-0.07282,1.00831,-0.26826,84.39,84.00,0.1218,16,67.34,1
67.2059,1095,-0.08072,1.01154,-0.27450,84.61,84.00,0.1212,16,67.25,1
67.2724,1096,-0.08357,1.01110,-0.26569,84.30,84.00,0.1221,16,67.13,1
67.3396,1097,-0.08502,1.00942,-0.25477,83.92,83.00,0.1232,16,67.12,1
67.4118,1098,-0.08334,1.00712,-0.23659,83.28,83.00,0.1252,16,66.94,1
67.4825,1099,-0.08230,1.00476,-0.22606,82.91,82.00,0.1263,16,66.81,1
67.5505,1100,-0.08252,1.00281,-0.22322,82.81,82.00,0.1266,16,66.80,1
67.6166,1101,-0.08115,1.00139,-0.21593,82.56,82.00,0.1273,16,66.68,1
67.6787,1102,-0.08017,1.00047,-0.21185,82.41,82.00,0.1278,16,66.57,1
67.7434,1103,-0.07968,0.99989,-0.21042,82.36,82.00,0.1279,16,66.45,1
67.8108,1104,-0.07995,0.99959,-0.21190,82.42,82.00,0.1278,16,66.39,1
67.8803,1105,-0.08081,0.99948,-0.21500,82.52,82.00,0.1274,16,66.33,1
67.9533,1106,-0.08131,0.99951,-0.21609,82.56,82.00,0.1273,16,66.35,1
68.0263,1107,-0.08146,0.99960,-0.21577,82.55,82.00,0.1273,16,66.34,1
68.0875,1108,-0.08280,0.99972,-0.21974,82.69,82.00,0.1269,16,66.36,1
68.1529,1109,-0.08270,0.99981,-0.21790,82.63,82.00,0.1271,16,66.39,1
68.2229,1110,-0.08302,0.99989,-0.21800,82.63,82.00,0.1271,16,66.40,1
68.2852,1111,-0.08364,0.99995,-0.21927,82.67,82.00,0.1270,16,66.41,1
68.3416,1112,-0.08298,0.99998,-0.21601,82.56,82.00,0.1273,16,66.37,1
68.4008,1113,-0.08223,1.00001,-0.21309,82.46,82.00,0.1276,16,66.42,1
68.4684,1114,-0.08205,1.00002,-0.21289,82.45,82.00,0.1276,16,66.44,1
68.5278,1115,-0.08150,1.00002,-0.21136,82.40,82.00,0.1278,16,66.41,1
68.5873,1116,-0.08094,1.00002,-0.21011,82.35,82.00,0.1279,16,66.39,1
68.6468,1117,-0.07944,1.00002,-0.20579,82.20,82.00,0.1284,16,66.53,1
68.7160,1118,-0.07940,1.00001,-0.20770,82.27,82.00,0.1282,16,66.52,1
68.7853,1119,-0.08020,1.00001,-0.21181,82.41,82.00,0.1278,16,66.50,1
68.8477,1120,-0.09375,0.97296,-0.25836,84.04,84.00,0.1229,17,66.39,1
68.9105,1121,-0.09069,0.98095,-0.23789,83.33,83.00,0.1250,16,66.40,1
68.9728,1122,-0.08819,0.98778,-0.22449,82.86,82.00,0.1264,16,66.41,1
69.0372,1123,-0.08450,0.99320,-0.21020,82.36,82.00,0.1279,16,66.33,1
69.1085,1124,-0.08186,0.99728,-0.20323,82.11,82.00,0.1287,16,66.32,1
69.1714,1125,-0.09417,0.98150,-0.24847,83.70,83.00,0.1239,17,66.54,1
69.2351,1126,-0.08984,0.98827,-0.22651,82.93,82.00,0.1262,16,66.57,1
69.2995,1127,-0.08664,0.99354,-0.21384,82.48,82.00,0.1275,16,66.58,1
69.3680,1128,-0.08316,0.99740,-0.20330,82.12,82.00,0.1287,16,66.44,1
69.4300,1129,-0.09503,0.97452,-0.24743,83.66,83.00,0.1240,17,66.45,1
69.5023,1130,-0.09119,0.98349,-0.22687,82.94,82.00,0.1262,16,66.45,1
69.5729,1131,-0.10099,0.96313,-0.25853,84.05,84.00,0.1229,17,66.44,1
69.6376,1132,-0.09292,0.97686,-0.22281,82.80,82.00,0.1266,16,66.47,1
69.6992,1133,-0.08729,0.98711,-0.20375,82.13,82.00,0.1286,16,66.45,1
69.7645,1134,-0.08359,0.99450,-0.19563,81.85,81.00,0.1295,16,66.44,1
69.8251,1135,-0.08093,0.99909,-0.19217,81.73,81.00,0.1298,16,66.43,1
69.8855,1136,-0.07960,1.00173,-0.19360,81.78,81.00,0.1297,16,66.42,1
69.9451,1137,-0.08189,1.00297,-0.20685,82.24,82.00,0.1283,15,66.43,1
70.0065,1138,-0.08324,1.00330,-0.21366,82.48,82.00,0.1276,15,66.47,1
70.0657,1139,-0.11056,1.00306,-0.30944,85.83,85.00,0.1175,18,66.58,1
70.1237,1140,-0.10540,1.00253,-0.27166,84.51,84.00,0.1215,15,66.56,1
70.1830,1141,-0.11273,1.00193,-0.28662,85.03,85.00,0.1199,16,66.72,1
70.2499,1142,-0.12704,0.99879,-0.32164,86.26,86.00,0.1162,18,66.67,1
70.3125,1143,-0.13603,0.99902,-0.33238,86.63,86.00,0.1151,18,66.62,1
70.3750,1144,-0.14135,0.99927,-0.32955,86.53,86.00,0.1154,18,66.64,1
70.4354,1145,-0.14686,0.99951,-0.33011,86.55,86.00,0.1153,18,66.61,1
70.5072,1146,-0.13140,0.97507,-0.25778,84.02,84.00,0.1229,17,66.50,1
70.5787,1147,-0.11733,0.95018,-0.20949,82.33,82.00,0.1280,17,66.43,1
70.6433,1148,-0.09382,0.96720,-0.14025,79.91,79.00,0.1353,15,66.84,1
70.7059,1149,-0.08221,0.98040,-0.12518,79.38,79.00,0.1369,15,66.83,1
70.7689,1150,-0.09159,0.99008,-0.18374,81.43,81.00,0.1307,17,66.79,1
70.8305,1151,-0.06935,0.99660,-0.11812,79.13,79.00,0.1376,14,66.63,1
70.8961,1152,-0.02461,1.00080,0.00987,74.85,74.00,0.1490,12,66.47,1
70.9649,1153,-0.06064,1.00301,-0.17007,80.95,80.00,0.1321,16,66.74,1
71.0303,1154,-0.07014,1.00364,-0.21044,82.37,82.00,0.1279,15,66.73,1
71.0927,1155,-0.10120,1.00346,-0.31503,86.03,86.00,0.1169,16,66.81,1
71.1562,1156,-0.06354,1.00292,-0.16023,80.61,80.00,0.1332,11,67.01,1
71.2231,1157,-0.03757,1.00223,-0.08296,77.90,77.00,0.1413,11,67.91,1
71.2952,1158,-0.02835,0.92537,-0.08268,77.89,77.00,0.1413,12,68.08,1
71.3621,1159,-0.05617,0.94834,-0.20360,82.13,82.00,0.1286,13,69.10,1
71.4301,1160,-0.10120,0.72013,-0.35303,87.36,87.00,0.1129,19,68.92,1
71.4996,1161,0.00000,-0.02153,0.00439,74.93,79.00,0.1495,14,71.51,1
71.5661,1162,-0.04208,-0.36777,-0.15850,80.55,80.00,0.1334,11,73.04,1
71.6363,1163,-0.02577,-0.56225,-0.11006,78.85,78.00,0.1384,9,74.21,1
71.7031,1164,-0.04192,-0.90972,-0.18235,81.38,81.00,0.1309,8,73.44,1
71.7715,1165,-0.04292,-0.88873,-0.18497,81.47,81.00,0.1306,9,71.20,1
71.8365,1166,-0.07664,-1.04060,-0.29862,85.45,85.00,0.1186,7,71.53,1
71.9008,1167,-0.02003,-0.93943,-0.07817,77.74,77.00,0.1418,10,71.91,1
71.9743,1168,0.03391,-1.02267,0.07818,73.83,73.00,0.1418,7,69.32,1
72.0424,1169,0.10124,-1.05900,0.24871,71.27,71.00,0.1239,8,67.19,1
72.1143,1170,0.10523,-1.07054,0.16488,72.53,72.00,0.1327,6,70.60,1
72.1792,1171,0.15817,-1.06399,0.28462,70.73,70.00,0.1201,6,75.79,1
72.2490,1172,0.24284,-1.05242,0.48664,67.70,67.00,0.0989,5,79.91,1
72.3216,1173,0.11295,-0.19394,-0.08519,77.98,75.00,0.1411,8,81.85,1
72.3905,1174,-0.03282,0.51308,-0.56051,94.62,83.00,0.0911,6,81.46,1
72.4533,1175,-0.08800,0.93454,-0.63188,97.12,91.00,0.0837,8,81.79,1
72.5181,1176,-0.07317,0.66223,-0.45287,90.85,90.00,0.1024,10,80.61,1
72.5875,1177,-0.11633,0.92996,-0.51901,93.17,93.00,0.0955,11,79.82,1
72.6504,1178,-0.10237,1.07229,-0.38934,88.63,88.00,0.1091,9,79.50,1
72.7141,1179,-0.10711,1.14092,-0.35853,87.55,87.00,0.1124,10,78.48,1
72.7806,1180,-0.09513,1.16168,-0.27907,84.77,84.00,0.1207,10,77.59,1
72.8449,1181,-0.13049,1.14765,-0.38605,88.51,88.00,0.1095,13,77.52,1
72.9109,1182,-0.11827,1.11999,-0.30552,85.69,85.00,0.1179,11,77.24,1
72.9721,1183,-0.11624,1.08840,-0.28076,84.83,84.00,0.1205,10,77.10,1
73.0340,1184,-0.11394,1.05962,-0.26196,84.17,84.00,0.1225,10,78.71,1
73.1035,1185,-0.13010,1.03532,-0.31085,85.88,85.00,0.1174,7,79.59,1
73.1658,1186,-0.08812,1.01751,-0.15053,80.27,80.00,0.1342,8,81.28,1
73.2285,1187,-0.05959,1.00546,-0.07282,77.55,77.00,0.1424,7,84.65,1
73.2963,1188,-0.02096,0.56689,0.02105,74.68,74.00,0.1478,9,86.02,1
73.3711,1189,-0.06158,0.69463,-0.18004,81.30,81.00,0.1311,10,87.67,1
73.4513,1190,-0.04632,0.16060,-0.13512,79.73,79.00,0.1358,7,90.47,1
73.5200,1191,-0.06157,0.46592,-0.20096,82.03,82.00,0.1289,7,90.86,1
73.5850,1192,0.00000,-0.05199,0.01578,74.76,74.00,0.1483,8,91.95,1
73.6493,1193,0.03806,-0.41105,0.08999,73.65,73.00,0.1406,10,92.08,1
73.7134,1194,0.00000,-0.27385,-0.05229,76.83,76.00,0.1445,9,91.50,1
73.7793,1195,0.00000,-0.32076,-0.14135,79.95,79.00,0.1352,10,91.38,1
73.8522,1196,0.04470,-0.58930,0.02408,74.64,74.00,0.1475,11,91.70,1
73.9164,1197,0.00000,-0.75512,-0.16863,80.90,80.00,0.1323,10,87.53,1
73.9799,1198,-0.04509,-0.71667,-0.31339,85.97,85.00,0.1171,11,84.03,1
74.0466,1199,-0.04231,-0.53555,-0.26422,84.25,84.00,0.1223,16,81.76,1
74.1124,1200,0.00000,-0.44810,-0.12613,79.41,79.00,0.1368,16,81.85,1
74.1829,1201,0.00000,-0.40076,-0.06684,77.34,77.00,0.1430,17,80.81,1
74.2470,1202,0.07399,-0.34322,0.13196,73.02,73.00,0.1361,11,83.26,1
74.3122,1203,0.06591,-0.42966,0.04119,74.38,74.00,0.1457,8,85.88,1
74.3795,1204,0.05837,-0.36518,-0.02244,75.79,75.00,0.1476,8,86.53,1
74.4533,1205,0.09592,-0.49891,0.08481,73.73,73.00,0.1411,9,87.87,1
74.5155,1206,0.02648,0.18222,-0.19075,81.68,81.00,0.1300,8,88.89,1
74.5792,1207,0.04883,-0.06515,-0.09010,78.15,78.00,0.1405,7,89.05,1
74.6429,1208,0.07887,-0.29561,0.01403,74.79,74.00,0.1485,10,89.99,1
74.7070,1209,0.00000,0.28013,-0.26059,84.12,82.00,0.1226,7,88.82,1
74.7696,1210,0.00000,-0.03104,-0.20840,82.29,82.00,0.1281,9,89.65,1
74.8393,1211,0.02201,-0.16943,-0.14394,80.04,80.00,0.1349,9,89.06,1
74.9141,1212,0.02896,-0.37384,-0.10897,78.81,78.00,0.1386,10,89.62,1
74.9959,1213,0.06958,-0.57225,0.02886,74.57,74.00,0.1470,11,88.85,1
75.0674,1214,0.07944,-0.65451,0.03189,74.52,74.00,0.1467,11,87.38,1
75.1366,1215,0.09524,-0.87602,0.05829,74.13,74.00,0.1439,9,86.81,1
75.2033,1216,0.05486,-0.64961,-0.10788,78.78,78.00,0.1387,10,85.49,1
75.2694,1217,0.07265,-0.82724,-0.03615,76.27,76.00,0.1462,9,85.23,1
75.3408,1218,0.11469,-0.81275,0.10183,73.47,73.00,0.1393,10,84.93,1
75.4082,1219,0.14611,-0.74943,0.17422,72.39,72.00,0.1317,10,85.02,1
75.4796,1220,0.16124,-0.73806,0.17522,72.37,72.00,0.1316,10,84.77,1
75.5512,1221,0.14433,-0.77786,0.07275,73.91,73.00,0.1424,9,84.76,1
75.6167,1222,0.15038,-0.76255,0.07965,73.81,73.00,0.1416,10,84.53,1
75.6860,1223,0.10380,-0.71372,-0.09362,78.28,78.00,0.1402,12,84.38,1
75.7590,1224,0.02989,-0.60012,-0.31578,86.05,86.00,0.1168,11,84.17,1
75.8416,1225,0.00000,-0.23593,-0.30475,85.67,85.00,0.1180,16,85.04,1
75.9107,1226,0.00000,-0.12091,-0.27486,84.62,84.00,0.1211,15,84.11,1
75.9773,1227,0.00000,-0.23834,-0.16789,80.88,80.00,0.1324,14,83.76,1
76.0532,1228,0.00000,-0.18781,-0.20032,82.01,82.00,0.1290,15,82.34,1
76.1171,1229,0.00000,-0.17490,-0.18200,81.37,81.00,0.1309,15,82.17,1
76.2104,1230,-0.02353,-0.02809,-0.20373,82.13,82.00,0.1286,15,81.21,1
76.2866,1231,-0.02655,0.13494,-0.18695,81.54,81.00,0.1304,15,80.78,1
76.3505,1232,-0.05741,0.26847,-0.27331,84.57,84.00,0.1213,15,80.70,1
76.4124,1233,-0.02590,0.19911,-0.13248,79.64,79.00,0.1361,15,80.39,1
76.4754,1234,0.00000,0.05820,-0.02098,75.73,75.00,0.1478,15,80.29,1
76.5476,1235,0.02507,-0.33444,0.01676,74.75,74.00,0.1482,14,80.04,1
76.6091,1236,0.02370,-0.50292,-0.01572,75.55,75.00,0.1483,15,80.50,1
76.6865,1237,0.04056,-0.66423,0.01858,74.72,74.00,0.1480,15,80.65,1
76.7591,1238,0.05622,-0.70400,0.04397,74.34,74.00,0.1454,16,81.04,1
76.8241,1239,0.04749,-0.75007,-0.01315,75.46,75.00,0.1486,16,80.99,1
76.8870,1240,0.02496,-0.62286,-0.10259,78.59,78.00,0.1392,13,80.22,1
76.9523,1241,0.00000,-0.49662,-0.20690,82.24,82.00,0.1283,16,79.68,1
77.0154,1242,-0.05395,-0.33714,-0.33530,86.74,86.00,0.1148,15,79.66,1
77.0763,1243,-0.02742,-0.18006,-0.18974,81.64,81.00,0.1301,17,79.80,1
77.1395,1244,-0.02934,-0.10548,-0.17749,81.21,81.00,0.1314,15,80.99,1
77.2016,1245,0.00000,-0.06099,-0.10002,78.50,78.00,0.1395,17,81.65,1
77.2631,1246,-0.06706,0.22856,-0.29538,85.34,85.00,0.1190,18,79.68,1
77.3277,1247,-0.05579,0.53015,-0.21642,82.57,82.00,0.1273,18,78.09,1
77.3915,1248,-0.05669,0.65787,-0.20161,82.06,82.00,0.1288,19,76.46,1
77.4590,1249,-0.04261,0.91349,-0.13930,79.88,79.00,0.1354,19,74.31,1
77.5243,1250,0.00000,0.83085,-0.04217,76.48,76.00,0.1456,20,74.37,1
77.5895,1251,0.00000,0.54226,-0.03722,76.30,76.00,0.1461,19,73.55,1
77.6566,1252,0.00000,0.36130,-0.02765,75.97,75.00,0.1471,18,72.02,1
77.7265,1253,0.00000,0.05982,-0.07468,77.61,77.00,0.1422,20,69.73,1
77.7940,1254,0.00000,-0.05146,-0.08523,77.98,77.00,0.1411,19,67.54,1
77.8594,1255,0.00000,-0.08444,-0.09509,78.33,78.00,0.1400,19,65.86,1
77.9269,1256,0.00000,-0.09580,-0.10805,78.78,78.00,0.1387,18,65.04,1
77.9913,1257,0.00000,-0.11609,-0.10768,78.77,78.00,0.1387,18,63.78,1
78.0606,1258,0.00000,-0.16826,-0.11409,78.99,78.00,0.1380,18,62.77,1
78.1237,1259,0.00000,-0.19399,-0.06766,77.37,77.00,0.1429,17,63.10,1
78.1907,1260,0.02976,-0.13348,0.01177,74.82,74.00,0.1488,16,62.47,1
78.2613,1261,0.02692,-0.24081,-0.02714,75.95,75.00,0.1472,18,61.82,1
78.3342,1262,0.00000,-0.14934,-0.11051,78.87,78.00,0.1384,19,61.79,1
