t,frame,offset,heading,steer_cmd,servo_target_deg,servo_actual_deg,throttle,rows_found,lane_width_px,lines_visible
221.6792,3456,0.03545,-0.03938,0.08771,73.68,73.00,0.1408,13,82.45,1
221.7443,3457,0.15508,-0.09370,0.48583,67.71,67.00,0.0990,5,82.45,1
221.8032,3458,0.21638,0.42273,0.60400,65.94,65.00,0.0866,4,82.45,1
221.8646,3459,0.26237,0.17846,0.64734,65.29,65.00,0.0820,4,81.90,1
221.9261,3460,0.30725,0.23939,0.63537,65.47,65.00,0.0000,2,81.90,0
221.9876,3461,0.34967,0.29698,0.63444,65.48,65.00,0.0000,0,81.90,0
222.0480,3462,0.38709,0.34779,0.63296,65.51,65.00,0.0000,0,81.90,0
222.1078,3463,0.41982,0.39222,0.63081,65.54,65.00,0.0000,0,81.90,0
222.1716,3464,-0.21069,-0.07110,-0.99732,109.91,73.00,0.0453,3,81.90,1
222.2367,3465,-0.30729,-0.12578,-0.99397,109.79,81.00,0.0000,1,81.90,0
222.2969,3466,-0.38727,-0.17106,-0.98934,109.63,89.00,0.0000,2,81.90,0
222.3558,3467,-0.45736,-0.21074,-0.98355,109.42,97.00,0.0000,2,81.90,0
222.4165,3468,-0.52261,-0.24767,-0.98020,109.31,105.00,0.0000,2,81.90,0
222.4791,3469,-0.58313,-0.28193,-0.97872,109.26,109.00,0.0000,1,81.90,0
222.5440,3470,-0.64021,-0.31425,-0.97963,109.29,109.00,0.0000,1,81.90,0
222.6081,3471,-0.69058,-0.34276,-0.97958,109.29,109.00,0.0000,0,81.90,0
222.6688,3472,0.12728,0.91455,0.71641,64.25,101.00,0.0748,5,81.90,1
222.7288,3473,0.21624,-0.10688,0.83380,62.49,93.00,0.0625,7,81.90,1
222.7896,3474,0.22536,0.22347,0.70135,64.48,85.00,0.0764,8,80.51,1
222.8507,3475,0.22820,-0.30124,0.56793,66.48,77.00,0.0904,8,75.86,1
222.9114,3476,0.21385,-0.33927,0.41170,68.82,69.00,0.1068,9,75.86,1
222.9759,3477,0.16738,0.05774,0.18312,72.25,72.00,0.1308,5,75.86,1
223.0436,3478,0.16908,0.10946,0.15885,72.62,72.00,0.0000,1,75.86,0
223.1058,3479,0.17050,0.15256,0.15718,72.64,72.00,0.0000,1,75.86,0
223.1672,3480,0.17175,0.19035,0.15712,72.64,72.00,0.0000,1,75.86,0
223.2282,3481,0.17287,0.22445,0.15707,72.64,72.00,0.0000,1,75.86,0
223.2891,3482,0.17388,0.25513,0.15703,72.64,72.00,0.0000,0,75.86,0
223.3519,3483,0.17481,0.28340,0.15701,72.64,72.00,0.0000,1,75.86,0
223.4180,3484,0.17570,0.31012,0.15703,72.64,72.00,0.0000,2,75.86,0
223.4806,3485,-0.08545,0.95875,-0.37674,88.19,80.00,0.1104,3,75.86,1
223.5398,3486,-0.19900,1.02638,-0.61385,96.48,88.00,0.0855,5,75.86,1
223.5992,3487,-0.30288,0.48650,-0.84029,104.41,96.00,0.0618,5,75.86,1
223.6572,3488,-0.37784,0.59299,-0.95205,108.32,104.00,0.0500,5,75.86,1
223.7163,3489,-0.33409,0.24413,-0.61766,96.62,96.00,0.0851,3,75.86,1
223.7756,3490,-0.36675,0.12939,-0.59394,95.79,95.00,0.0000,0,75.86,0
223.8358,3491,-0.39687,0.03856,-0.58597,95.51,95.00,0.0000,2,75.86,0
223.8963,3492,-0.32203,0.69539,-0.31129,85.90,87.00,0.1173,3,75.86,1
223.9569,3493,-0.24781,0.42377,-0.08397,77.94,79.00,0.1412,4,75.86,1
224.0168,3494,-0.13274,-0.24124,0.24823,71.28,71.00,0.1239,5,75.86,1
224.0796,3495,-0.08617,0.22347,0.29672,70.55,70.00,0.1188,4,75.86,1
224.1410,3496,-0.04183,0.23152,0.31308,70.30,70.00,0.0000,0,75.86,0
224.2018,3497,0.04042,0.68593,0.48869,67.67,67.00,0.0987,3,75.86,1
224.2643,3498,0.09183,0.81368,0.48650,67.70,67.00,0.0000,1,75.86,0
224.3245,3499,-0.22683,0.27703,-0.58764,95.57,75.00,0.0883,4,75.86,1
224.3860,3500,-0.27602,0.61573,-0.64860,97.70,83.00,0.0819,3,75.86,1
224.4497,3501,-0.32245,0.65764,-0.63715,97.30,91.00,0.0000,1,75.86,0
224.5139,3502,-0.36464,0.69573,-0.63715,97.30,97.00,0.0000,0,75.86,0
224.5763,3503,-0.40148,0.72898,-0.63618,97.27,97.00,0.0000,0,75.86,0
224.6379,3504,-0.43424,0.75856,-0.63498,97.22,97.00,0.0000,0,75.86,0
224.7043,3505,-0.46607,0.78730,-0.63590,97.26,97.00,0.0000,0,75.86,0
224.7641,3506,-0.49181,0.81053,-0.63424,97.20,97.00,0.0000,0,75.86,0
224.8252,3507,-0.51551,0.83192,-0.63320,97.16,97.00,0.0000,1,75.86,0
224.8861,3508,-0.53667,0.85103,-0.63212,97.12,97.00,0.0000,1,75.86,0
224.9524,3509,-0.17372,0.42533,0.09343,73.60,89.00,0.1402,4,75.86,1
225.0132,3510,-0.14625,0.38859,0.09646,73.55,81.00,0.0000,1,75.86,0
225.0731,3511,-0.26646,0.40605,-0.27879,84.76,84.00,0.1207,6,70.48,1
225.1352,3512,-0.23844,0.59781,-0.18450,81.46,81.00,0.1306,6,70.48,1
225.1954,3513,-0.17069,0.51262,0.03676,74.45,74.00,0.1461,9,71.43,1
225.2557,3514,-0.13581,0.19672,0.09951,73.51,73.00,0.1396,8,66.44,1
225.3167,3515,-0.11305,0.16054,0.10833,73.38,73.00,0.1386,7,66.44,1
225.3775,3516,-0.09348,0.06673,0.10833,73.38,73.00,0.1386,10,66.44,1
225.4362,3517,-0.15973,-0.40163,-0.18715,81.55,81.00,0.1303,5,66.44,1
225.4946,3518,-0.22485,-0.48601,-0.41291,89.45,89.00,0.1066,7,66.44,1
225.5583,3519,-0.20023,-0.17920,-0.27387,84.59,84.00,0.1212,7,66.44,1
225.6283,3520,-0.17953,-0.48380,-0.18486,81.47,81.00,0.1306,5,66.44,1
225.6882,3521,-0.16038,-0.27608,-0.12485,79.37,79.00,0.1369,6,66.44,1
225.7530,3522,-0.12160,-0.61601,-0.01106,75.39,75.00,0.1488,5,66.44,1
225.8197,3523,-0.17426,-0.42491,-0.23959,83.39,83.00,0.1248,6,66.44,1
225.8845,3524,-0.19208,-0.55468,-0.29307,85.26,85.00,0.1192,5,66.44,1
225.9520,3525,-0.20138,-0.61231,-0.26882,84.41,84.00,0.0000,1,66.44,0
226.0092,3526,-0.20838,-0.65566,-0.24741,83.66,83.00,0.0000,0,66.44,0
226.0660,3527,-0.21459,-0.69412,-0.23788,83.33,83.00,0.0000,0,66.44,0
226.1226,3528,-0.22013,-0.72847,-0.23720,83.30,83.00,0.0000,0,66.44,0
226.1776,3529,-0.22505,-0.75895,-0.23654,83.28,83.00,0.0000,1,66.44,0
226.2352,3530,0.15703,0.61666,0.67663,64.85,75.00,0.0790,4,66.44,1
226.2938,3531,0.21481,0.81438,0.66899,64.97,67.00,0.0000,0,66.44,0
226.3527,3532,0.37396,0.14166,1.00000,60.00,60.00,0.0450,4,66.44,1
226.4154,3533,0.45165,0.07362,1.00000,60.00,60.00,0.0000,2,66.44,0
226.4745,3534,0.51824,0.01531,0.99911,60.01,60.00,0.0000,1,66.44,0
226.5368,3535,0.58159,-0.04016,0.99778,60.03,60.00,0.0000,1,66.44,0
226.5984,3536,0.63752,-0.08913,0.99566,60.07,60.00,0.0000,0,66.44,0
226.6569,3537,-0.14771,0.69142,-1.00000,110.00,68.00,0.0450,3,66.44,1
226.7160,3538,-0.24157,0.78948,-0.99301,109.76,76.00,0.0000,0,66.44,0
226.7754,3539,-0.32631,0.87802,-0.98693,109.54,84.00,0.0000,2,66.44,0
226.8383,3540,-0.40732,0.96264,-0.98551,109.49,92.00,0.0000,1,66.44,0
226.8975,3541,0.02568,-0.60917,0.22262,71.66,84.00,0.1266,3,66.44,1
226.9564,3542,0.04720,-0.83258,0.22049,71.69,76.00,0.0000,2,66.44,0
227.0201,3543,0.06797,-0.92774,0.22026,71.70,71.00,0.0000,1,66.44,0
227.0834,3544,0.08629,-1.01166,0.21973,71.70,71.00,0.0000,0,66.44,0
227.1438,3545,0.10255,-1.08618,0.21907,71.71,71.00,0.0000,2,66.44,0
227.2047,3546,0.11716,-1.15310,0.21845,71.72,71.00,0.0000,1,66.44,0
227.2663,3547,0.13024,-1.21301,0.21782,71.73,71.00,0.0000,1,66.44,0
227.3272,3548,0.14214,-1.26753,0.21738,71.74,71.00,0.0000,1,66.44,0
227.3913,3549,0.15331,-1.31870,0.21737,71.74,71.00,0.0000,1,66.44,0
227.4529,3550,0.36577,-0.60084,0.62492,65.63,65.00,0.0844,6,66.44,1
227.5113,3551,0.32883,-0.43501,0.48584,67.71,67.00,0.0990,7,66.44,1
227.5722,3552,0.23540,0.27933,0.13885,72.92,72.00,0.1354,4,66.44,1
227.6367,3553,0.06251,0.67713,-0.45395,90.89,80.00,0.1023,4,66.44,1
227.7049,3554,0.00000,0.99441,-0.47615,91.67,88.00,0.0000,0,66.44,0
227.7677,3555,0.14777,0.24213,0.14792,72.78,80.00,0.1345,5,66.44,1
227.8282,3556,0.17120,-0.36983,0.22281,71.66,72.00,0.1266,6,66.44,1
227.8872,3557,0.13538,-0.02705,0.08825,73.68,73.00,0.1407,15,62.99,1
227.9451,3558,0.13272,0.08832,0.09204,73.62,73.00,0.1403,17,59.79,1
228.0043,3559,0.11786,0.33598,0.05245,74.21,74.00,0.1445,18,56.90,1
228.0616,3560,0.12065,0.43653,0.08224,73.77,73.00,0.1414,19,55.54,1
228.1264,3561,0.13919,0.32737,0.16256,72.56,72.00,0.1329,17,53.42,1
228.1926,3562,0.17248,0.37128,0.27505,70.87,70.00,0.1211,14,53.18,1
228.2595,3563,0.18489,0.13047,0.29037,70.64,70.00,0.1195,12,52.14,1
228.3228,3564,0.22799,0.32663,0.41293,68.81,68.00,0.1066,8,60.82,1
228.3889,3565,0.23206,0.04878,0.37517,69.37,69.00,0.1106,8,60.82,1
228.4595,3566,0.28236,-0.08772,0.50922,67.36,67.00,0.0965,6,60.82,1
228.5353,3567,0.26613,0.39541,0.38506,69.22,69.00,0.1096,6,60.82,1
228.5987,3568,0.18919,0.72328,0.09992,73.50,73.00,0.1395,8,60.82,1
228.6612,3569,0.14760,0.76564,-0.00317,75.11,75.00,0.1497,12,58.24,1
228.7235,3570,0.11235,0.41132,-0.06580,77.30,77.00,0.1431,14,56.62,1
228.7842,3571,0.10630,0.32333,-0.01939,75.68,75.00,0.1480,15,55.44,1
228.8443,3572,0.08130,0.00985,-0.05359,76.88,76.00,0.1444,20,53.76,1
228.9035,3573,0.03381,-0.16943,-0.16376,80.73,80.00,0.1328,21,51.91,1
228.9632,3574,0.02079,-0.13615,-0.13403,79.69,79.00,0.1359,23,50.16,1
229.0236,3575,0.00000,0.06777,-0.14165,79.96,79.00,0.1351,23,48.66,1
229.0844,3576,0.00000,0.31858,-0.08161,77.86,77.00,0.1414,21,47.38,1
229.1445,3577,0.04452,0.19726,0.11892,73.22,73.00,0.1375,18,45.89,1
229.2041,3578,0.06272,-0.00074,0.18094,72.29,72.00,0.1310,18,44.60,1
229.2654,3579,0.10445,0.38046,0.31258,70.31,70.00,0.1172,13,43.26,1
229.3255,3580,0.10248,0.69775,0.26533,71.02,71.00,0.1221,10,41.27,1
229.3859,3581,0.17038,0.83610,0.47657,67.85,67.00,0.1000,7,41.27,1
229.4468,3582,0.20413,0.98933,0.52621,67.11,67.00,0.0947,4,41.27,1
229.5133,3583,0.19419,1.03217,0.41207,68.82,68.00,0.1067,5,47.64,1
229.5732,3584,0.14567,0.40284,0.20327,71.95,71.00,0.1287,8,45.25,1
229.6353,3585,0.10952,-0.28212,0.08471,73.73,73.00,0.1411,6,42.62,1
229.6967,3586,0.12550,-0.58096,0.17353,72.40,72.00,0.1318,6,42.62,1
229.7585,3587,0.10817,-0.32707,0.12524,73.12,73.00,0.1368,6,48.96,1
229.8194,3588,0.13912,-0.19814,0.25535,71.17,71.00,0.1232,3,48.96,1
229.8806,3589,0.27100,-0.58306,0.71008,64.35,64.00,0.0754,4,48.96,1
229.9402,3590,0.25710,-0.84784,0.56209,66.57,66.00,0.0910,3,48.96,1
230.0007,3591,0.28212,-1.02872,0.53898,66.92,66.00,0.0000,1,48.96,0
230.0648,3592,0.30593,-1.12491,0.51585,67.26,67.00,0.0000,0,48.96,0
230.1276,3593,0.32688,-1.20953,0.49284,67.61,67.00,0.0000,2,48.96,0
230.1904,3594,0.34538,-1.28424,0.46999,67.95,67.00,0.0000,1,48.96,0
230.2539,3595,-0.03642,-1.05470,-0.50439,92.65,75.00,0.0970,3,48.96,1
230.3188,3596,0.07758,-0.10107,-0.07862,77.75,77.00,0.1417,4,48.96,1
230.3809,3597,0.07287,-0.38784,-0.04791,76.68,76.00,0.1450,6,48.96,1
230.4464,3598,0.04211,-0.42074,-0.10954,78.83,78.00,0.1385,13,47.64,1
230.5073,3599,0.04379,-0.12661,-0.05163,76.81,76.00,0.1446,17,46.98,1
230.5695,3600,0.04438,-0.06491,-0.01243,75.43,75.00,0.1487,18,45.99,1
230.6324,3601,0.03793,0.03112,-0.01020,75.36,75.00,0.1489,20,45.43,1
230.6923,3602,0.00000,0.08014,-0.12816,79.49,79.00,0.1365,26,45.43,1
230.7549,3603,-0.02691,0.14086,-0.16715,80.85,80.00,0.1324,27,45.77,1
230.8183,3604,-0.03109,0.23993,-0.12965,79.54,79.00,0.1364,27,46.48,1
230.8821,3605,-0.03010,0.24825,-0.08737,78.06,78.00,0.1408,27,46.75,1
230.9431,3606,0.00000,0.10557,0.01219,74.82,74.00,0.1487,27,46.61,1
231.0077,3607,0.00000,-0.05512,0.08114,73.78,73.00,0.1415,27,46.56,1
231.0784,3608,0.04877,-0.18786,0.20053,71.99,71.00,0.1289,27,46.62,1
231.1435,3609,0.08162,-0.28869,0.27612,70.86,70.00,0.1210,27,46.61,1
231.2082,3610,0.09864,-0.29124,0.28424,70.74,70.00,0.1202,27,46.30,1
231.2714,3611,0.10102,-0.27763,0.24630,71.31,71.00,0.1241,27,46.05,1
231.3330,3612,0.09533,-0.30695,0.19309,72.10,72.00,0.1297,27,45.76,1
231.3971,3613,0.09090,-0.23679,0.15808,72.63,72.00,0.1334,27,45.64,1
231.4630,3614,0.07360,-0.17083,0.08840,73.67,73.00,0.1407,24,45.15,1
231.5244,3615,0.05707,-0.13769,0.03797,74.43,74.00,0.1460,25,44.98,1
231.5884,3616,0.05291,-0.03546,0.04169,74.37,74.00,0.1456,25,44.63,1
231.6552,3617,0.04060,0.00888,0.01568,74.76,74.00,0.1484,23,44.44,1
231.7197,3618,0.03471,0.15071,0.01641,74.75,74.00,0.1483,24,43.76,1
231.7876,3619,0.02600,0.24551,0.00645,74.90,74.00,0.1493,22,43.23,1
231.8582,3620,0.00000,0.23328,-0.03552,76.24,76.00,0.1463,22,42.93,1
231.9252,3621,0.00000,0.15853,-0.00594,75.21,75.00,0.1494,20,42.37,1
231.9942,3622,0.00000,0.15223,0.01670,74.75,74.00,0.1482,20,41.64,1
232.0653,3623,0.00000,0.19903,0.01376,74.79,74.00,0.1486,20,40.85,1
232.1346,3624,0.00000,0.26098,0.02480,74.63,74.00,0.1474,20,40.35,1
232.2009,3625,0.00000,0.21106,0.02549,74.62,74.00,0.1473,20,39.83,1
232.2649,3626,0.02570,0.29600,0.10629,73.41,73.00,0.1388,20,39.32,1
232.3259,3627,0.03217,0.31187,0.11908,73.21,73.00,0.1375,20,39.20,1
232.3918,3628,0.04526,0.41250,0.15231,72.72,72.00,0.1340,20,38.84,1
232.4560,3629,0.02646,0.24619,0.06922,73.96,73.00,0.1427,20,38.43,1
232.5217,3630,0.03502,0.30306,0.10094,73.49,73.00,0.1394,19,38.13,1
232.5944,3631,0.05139,0.37487,0.15168,72.72,72.00,0.1341,19,37.68,1
232.6591,3632,0.04738,0.33344,0.12324,73.15,73.00,0.1371,18,37.16,1
232.7294,3633,0.05497,0.37317,0.14115,72.88,72.00,0.1352,19,36.83,1
232.7935,3634,0.03639,0.25890,0.06751,73.99,73.00,0.1429,19,36.58,1
232.8609,3635,0.02763,0.08451,0.04477,74.33,74.00,0.1453,21,36.36,1
232.9290,3636,0.02181,0.10116,0.03703,74.44,74.00,0.1461,20,36.52,1
232.9905,3637,0.02173,0.05689,0.04863,74.27,74.00,0.1449,22,36.45,1
233.0563,3638,0.00000,0.03652,0.00202,74.97,74.00,0.1498,20,36.75,1
233.1256,3639,0.00000,0.27519,0.03436,74.48,74.00,0.1464,18,36.48,1
233.1900,3640,0.00000,0.18273,0.03492,74.48,74.00,0.1463,18,37.02,1
233.2531,3641,0.00000,0.06663,0.04301,74.35,74.00,0.1455,19,37.81,1
233.3170,3642,0.00000,-0.27610,0.03953,74.41,74.00,0.1458,18,37.25,1
233.3840,3643,0.06428,0.04229,0.24836,71.27,71.00,0.1239,18,36.82,1
233.4546,3644,0.08387,0.23907,0.27366,70.90,70.00,0.1213,17,36.93,1
233.5195,3645,0.09035,0.27921,0.25610,71.16,71.00,0.1231,15,37.50,1
233.5847,3646,0.09289,0.11070,0.23218,71.52,71.00,0.1256,16,39.18,1
233.6500,3647,0.06065,0.04276,0.09691,73.55,73.00,0.1398,16,40.66,1
233.7243,3648,-0.03664,-0.05708,-0.22680,82.94,81.00,0.1262,17,43.42,1
233.7892,3649,-0.06849,0.07570,-0.25795,84.03,84.00,0.1229,18,46.90,1
233.8534,3650,-0.14788,-0.10230,-0.45321,90.86,90.00,0.1024,18,49.74,1
233.9244,3651,-0.15336,-0.45351,-0.34863,87.20,87.00,0.1134,16,52.78,1
233.9926,3652,-0.12243,-0.60536,-0.15974,80.59,80.00,0.1332,17,55.87,1
234.0648,3653,-0.06786,-0.40537,0.05992,74.10,74.00,0.1437,21,57.94,1
234.1293,3654,0.00000,-0.18186,0.24823,71.28,71.00,0.1239,18,59.48,1
234.1920,3655,0.05887,-0.13408,0.41606,68.76,68.00,0.1063,18,59.93,1
234.2600,3656,0.11374,-0.12371,0.50873,67.37,67.00,0.0966,19,59.66,1
234.3310,3657,0.15000,-0.15619,0.51902,67.21,67.00,0.0955,18,59.32,1
234.4078,3658,0.15944,0.13590,0.44076,68.39,68.00,0.1037,16,57.98,1
234.4750,3659,0.15305,0.36040,0.34934,69.76,69.00,0.1133,16,55.78,1
234.5405,3660,0.12508,0.28227,0.21261,71.81,71.00,0.1277,18,53.55,1
234.6053,3661,0.08947,0.26599,0.08331,73.75,73.00,0.1413,16,52.06,1
234.6769,3662,0.07072,0.38726,0.04372,74.34,74.00,0.1454,18,49.79,1
234.7423,3663,0.08439,0.52017,0.12020,73.20,73.00,0.1374,18,48.73,1
234.8100,3664,0.04958,0.10037,0.01234,74.81,74.00,0.1487,17,47.88,1
234.8886,3665,0.03778,0.00862,0.01285,74.81,74.00,0.1487,18,46.24,1
234.9569,3666,0.03727,0.18475,0.04316,74.35,74.00,0.1455,19,45.07,1
235.0283,3667,0.02575,0.20762,0.02805,74.58,74.00,0.1471,18,43.96,1
235.0923,3668,0.02579,0.30158,0.05117,74.23,74.00,0.1446,18,43.18,1
235.1562,3669,0.00000,0.48110,0.03012,74.55,74.00,0.1468,17,42.04,1
235.2225,3670,0.00000,0.35890,-0.00923,75.32,75.00,0.1490,18,41.26,1
235.2954,3671,0.00000,0.52953,0.04899,74.27,74.00,0.1449,17,40.15,1
235.3607,3672,0.00000,0.38900,0.03848,74.42,74.00,0.1460,15,39.50,1
235.4203,3673,0.02412,0.34692,0.13183,73.02,73.00,0.1362,18,38.88,1
235.4813,3674,0.04351,0.24799,0.19170,72.12,72.00,0.1299,17,38.04,1
235.5400,3675,0.06452,0.22336,0.24640,71.30,71.00,0.1241,15,36.92,1
235.6006,3676,0.07504,0.06849,0.25418,71.19,71.00,0.1233,14,36.41,1
235.6593,3677,0.10018,0.28767,0.31572,70.26,70.00,0.1168,16,36.10,1
235.7201,3678,0.10529,0.27785,0.29477,70.58,70.00,0.1190,16,36.37,1
235.7820,3679,0.10364,0.23149,0.25748,71.14,71.00,0.1230,15,37.50,1
235.8492,3680,0.04671,0.45075,0.03813,74.43,74.00,0.1460,15,37.13,1
235.9128,3681,0.00000,0.53361,-0.09403,78.29,78.00,0.1401,17,36.35,1
235.9798,3682,-0.03267,0.52699,-0.14701,80.15,80.00,0.1346,19,36.52,1
236.0544,3683,-0.05602,0.40769,-0.15436,80.40,80.00,0.1338,22,36.44,1
236.1217,3684,-0.04587,0.39291,-0.05967,77.09,77.00,0.1437,21,36.50,1
236.1906,3685,-0.03804,0.34580,0.00128,74.98,74.00,0.1499,23,36.63,1
236.2651,3686,-0.03141,0.25455,0.04204,74.37,74.00,0.1456,25,36.96,1
236.3289,3687,0.00000,0.17773,0.10997,73.35,73.00,0.1385,27,37.45,1
236.3896,3688,0.00000,0.14395,0.15900,72.61,72.00,0.1333,27,38.07,1
236.4569,3689,0.03593,0.16706,0.25192,71.22,71.00,0.1235,26,38.77,1
236.5323,3690,0.05627,0.10767,0.27748,70.84,70.00,0.1209,21,39.53,1
236.6136,3691,0.07131,0.11977,0.27907,70.81,70.00,0.1207,21,40.07,1
236.6795,3692,0.08135,0.08204,0.27778,70.83,70.00,0.1208,22,41.45,1
236.7513,3693,0.11934,0.07571,0.37184,69.42,69.00,0.1110,23,43.44,1
236.8171,3694,0.15508,0.06594,0.44514,68.32,68.00,0.1033,21,46.32,1
236.8873,3695,0.14804,0.24056,0.35699,69.65,69.00,0.1125,23,48.68,1
236.9531,3696,0.09611,0.34814,0.14490,72.83,72.00,0.1348,22,50.88,1
237.0282,3697,0.05563,0.60190,0.02549,74.62,74.00,0.1473,20,52.68,1
237.0948,3698,0.00000,0.80385,-0.14943,80.23,80.00,0.1343,20,54.64,1
237.1627,3699,-0.08745,0.97439,-0.33926,86.87,86.00,0.1144,24,56.28,1
237.2350,3700,-0.13285,1.02115,-0.37248,88.04,88.00,0.1109,24,58.58,1
237.3007,3701,-0.15436,0.91828,-0.33889,86.86,86.00,0.1144,25,60.16,1
237.3647,3702,-0.15668,0.93563,-0.25875,84.06,84.00,0.1228,23,62.63,1
237.4278,3703,-0.12437,0.89764,-0.08489,77.97,77.00,0.1411,22,64.27,1
237.4920,3704,-0.04007,0.35221,0.22657,71.60,71.00,0.1262,17,65.98,1
237.5607,3705,0.00000,0.10843,0.30554,70.42,70.00,0.1179,19,64.84,1
237.6322,3706,0.04636,-0.09728,0.39911,69.01,69.00,0.1081,13,62.53,1
237.6963,3707,0.04468,0.08690,0.31575,70.26,70.00,0.1168,20,61.54,1
237.7596,3708,0.03946,0.13599,0.24525,71.32,71.00,0.1242,22,62.04,1
237.8247,3709,0.00000,0.35916,0.08614,73.71,73.00,0.1410,21,62.67,1
237.8874,3710,-0.03796,0.59131,-0.05339,76.87,76.00,0.1444,22,63.77,1
237.9525,3711,-0.08910,0.73421,-0.19590,81.86,81.00,0.1294,21,64.79,1
238.0210,3712,-0.12231,0.80024,-0.24405,83.54,83.00,0.1244,17,66.07,1
238.0858,3713,-0.12754,0.94498,-0.19529,81.84,81.00,0.1295,17,67.38,1
238.1523,3714,-0.10112,0.88498,-0.05336,76.87,76.00,0.1444,16,69.08,1
238.2116,3715,-0.04919,0.70279,0.13869,72.92,72.00,0.1354,13,69.73,1
238.2717,3716,-0.06274,0.82853,0.06265,74.06,74.00,0.1434,17,70.42,1
238.3339,3717,-0.05479,0.92091,0.07924,73.81,73.00,0.1417,17,71.67,1
238.3976,3718,-0.05614,0.98332,0.05991,74.10,74.00,0.1437,17,73.23,1
238.4611,3719,-0.06817,0.90795,0.00859,74.87,74.00,0.1491,17,73.44,1
238.5231,3720,-0.03947,0.46344,0.11050,73.34,73.00,0.1384,14,74.49,1
238.5852,3721,-0.04137,0.30421,0.08365,73.75,73.00,0.1412,17,75.60,1
238.6480,3722,-0.03531,0.43957,0.09142,73.63,73.00,0.1404,15,76.57,1
238.7129,3723,0.00000,0.13183,0.15967,72.60,72.00,0.1332,16,76.97,1
238.7842,3724,0.00000,-0.48169,0.20446,71.93,71.00,0.1285,15,76.74,1
238.8506,3725,0.05222,-0.60172,0.31145,70.33,70.00,0.1173,17,76.04,1
238.9161,3726,0.04773,-0.88683,0.24036,71.39,71.00,0.1248,17,74.76,1
238.9811,3727,0.04742,-0.92700,0.20376,71.94,71.00,0.1286,19,74.47,1
239.0489,3728,0.00000,-0.73139,0.03796,74.43,74.00,0.1460,18,72.96,1
239.1212,3729,0.02528,-0.49668,0.11603,73.26,73.00,0.1378,17,70.62,1
239.1861,3730,0.00000,-0.30979,0.04359,74.35,74.00,0.1454,18,68.77,1
239.2516,3731,0.00000,-0.07988,0.04926,74.26,74.00,0.1448,20,66.91,1
239.3154,3732,0.00000,0.09809,0.02863,74.57,74.00,0.1470,22,65.44,1
239.3829,3733,0.00000,0.29171,0.05769,74.13,74.00,0.1439,21,66.40,1
239.4523,3734,0.00000,0.40619,0.04333,74.35,74.00,0.1455,21,66.18,1
239.5193,3735,0.00000,0.34895,0.09181,73.62,73.00,0.1404,23,67.29,1
239.5890,3736,0.06345,-0.11133,0.29540,70.57,70.00,0.1190,24,68.81,1
239.6655,3737,0.08219,-0.38685,0.30566,70.42,70.00,0.1179,23,71.95,1
239.7347,3738,0.05524,-0.48706,0.16888,72.47,72.00,0.1323,23,76.22,1
239.8046,3739,0.00000,-0.31158,-0.00818,75.29,75.00,0.1491,24,79.67,1
239.8841,3740,-0.04043,-0.11090,-0.13094,79.58,79.00,0.1363,23,81.71,1
239.9547,3741,-0.09026,0.25047,-0.24187,83.47,83.00,0.1246,20,85.23,1
240.0303,3742,-0.10412,0.68932,-0.20637,82.22,82.00,0.1283,18,86.34,1
240.1080,3743,-0.13394,0.52388,-0.24067,83.42,83.00,0.1247,15,85.31,1
240.1751,3744,-0.12052,0.33896,-0.13748,79.81,79.00,0.1356,11,88.08,1
240.2408,3745,-0.03942,0.45632,0.16834,72.47,72.00,0.1323,12,86.50,1
240.3154,3746,-0.04603,0.61770,0.10028,73.50,73.00,0.1395,17,85.03,1
240.3839,3747,-0.03349,0.74291,0.12027,73.20,73.00,0.1374,16,85.87,1
240.4517,3748,0.00000,0.58074,0.16954,72.46,72.00,0.1322,13,82.94,1
240.5156,3749,0.04975,0.26715,0.35042,69.74,69.00,0.1132,11,82.38,1
240.5807,3750,0.06791,0.10650,0.34250,69.86,69.00,0.1140,14,83.39,1
240.6456,3751,0.08307,0.22155,0.33208,70.02,70.00,0.1151,12,84.12,1
240.7102,3752,0.08311,-0.03765,0.27749,70.84,70.00,0.1209,15,81.70,1
240.7762,3753,0.09035,-0.54199,0.26445,71.03,71.00,0.1222,4,81.70,1
240.8371,3754,0.08490,-0.63992,0.21652,71.75,71.00,0.1273,15,80.73,1
240.9012,3755,0.05683,-0.45620,0.10192,73.47,73.00,0.1393,15,78.91,1
240.9633,3756,0.04812,-0.43503,0.08134,73.78,73.00,0.1415,16,78.68,1
241.0252,3757,0.04461,-0.38861,0.08276,73.76,73.00,0.1413,17,79.79,1
241.0873,3758,0.05068,-0.43992,0.11653,73.25,73.00,0.1378,19,78.26,1
241.1507,3759,0.00000,-0.56722,-0.04272,76.50,76.00,0.1455,17,79.41,1
241.2124,3760,0.00000,-0.53556,0.03290,74.51,74.00,0.1465,19,79.92,1
241.2748,3761,0.02001,-0.54005,0.06716,73.99,73.00,0.1429,17,83.12,1
241.3372,3762,0.00000,-0.47518,0.05808,74.13,74.00,0.1439,15,82.81,1
241.3970,3763,0.00000,-0.42255,-0.01551,75.54,75.00,0.1484,15,82.81,1
241.4563,3764,-0.04286,-0.27746,-0.10519,78.68,78.00,0.1390,17,80.98,1
